row,is_original_text_match,code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
1092,no,001133,57707FN010,წინა ფარის სალასკა (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,54,40.0,GEL
1093,no,001134,57707FN200,წინა კრილოს სალასკა (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,37,15.0,GEL
1094,no,001135,57707FN210,წინა კრილოს სალასკა (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,34,15.0,GEL
1095,no,001136,57707FN500,უკანა კრილოს სალასკა (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,31,20.0,GEL
1096,no,001137,57707FN510,უკანა კრილოს სალასკა (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,32,20.0,GEL
1097,no,001138,57707FN600,უკანა სტოპის სალასკა (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,38,20.0,GEL
1098,no,001139,57707FN610,უკანა სტოპის სალასკა (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,45,20.0,GEL
1099,no,001140,84502FL000,სანისლე ფარი (RH),Subaru,Impreza,Impreza 17-19,Suo Lun,5,135.0,GEL
1100,no,001141,84502FL010,სანისლე ფარი  (LH),Subaru,Impreza,Impreza 17-19,Suo Lun,5,135.0,GEL
1101,no,001142,46012AL000,ჰაერის შემკრები,Subaru,Outback,Outback 15-19,Suo Lun,3,40.0,GEL
1102,no,001143,91423SJ002,ლაბავოის სამკუთხედი (RH),Subaru,Forester,Forester 19-,Suo Lun,46,20.0,GEL
1103,no,001144,91423SJ003,ლაბავოის სამკუთხედი (LH),Subaru,Forester,Forester 19-,Suo Lun,39,20.0,GEL
1104,no,001145,,წინა ბამპერის ნიკელი (RH) (შავი),Subaru,Forester,Forester 16-18,Suo Lun,0,30.0,GEL
1105,no,001146,,წინა ბამპერის ნიკელი (LH) (შავი),Subaru,Forester,Forester 16-18,Suo Lun,0,30.0,GEL
1106,no,001147,57731FJ220,წინა ბამპერის საბუქსირე,Subaru,XV,XV 12-15,Suo Lun,40,10.0,GEL
1107,no,001148,86611AN00A,წყლის ავზის მატორჩიკი,Subaru,Outback,Outback 20-,Suo Lun,16,30.0,GEL
1108,no,001149,57711AL07B9P,წინა ბალკა,Subaru,Outback,Outback 15-19,Suo Lun,16,230.0,GEL
1109,no,001150,,სანისლე ბუდე (RH),Subaru,Legacy,Legacy 18-19,Suo Lun,0,45.0,GEL
1110,no,001151,,სანისლე ბუდე (LH),Subaru,Legacy,Legacy 18-19,Suo Lun,1,45.0,GEL
1111,no,001152,91121AN02A,ცხაურა,Subaru,Legacy,Legacy 20-,Suo Lun,16,180.0,GEL
1112,no,001153,84001SJ360,წინა ფარი (RH),Subaru,Forester,Forester 22-,Suo Lun,13,650.0,GEL
1113,no,001154,84001SJ370,წინა ფარი (LH),Subaru,Forester,Forester 22-,Suo Lun,13,650.0,GEL
1114,no,001155,SB-B4016A-R,სანისლე ბუდე (RH) (შავი),Subaru,Ascent,Ascent 19-,Suo Lun,0,55.0,GEL
1115,no,001156,SB-B4016A-L,სანისლე ბუდე (LH) (შავი),Subaru,Ascent,Ascent 19-,Suo Lun,0,55.0,GEL
1116,no,001157,,აირბეგის ხუფი,Volkswagen,Jetta,VW Jetta 11-18,Suo Lun,172,35.0,GEL
1117,no,001158,,აირბეგის ხუფი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,199,40.0,GEL
1118,no,001159,91423FL002,ლაბავოის სამკუთხედი (LH),Subaru,Crosstrek,Crosstrek 18-,Suo Lun,0,20.0,GEL
1119,no,001160,91423FL001,ლაბავოის სამკუთხედი (RH),Subaru,Crosstrek,Crosstrek 18-,Suo Lun,50,20.0,GEL
1120,no,001161,84912FJ060,უკანა სტოპი (RH),Subaru,XV,XV 12-17,TYC,15,250.0,GEL
1121,no,001162,84912FJ070,უკანა სტოპი (LH),Subaru,XV,XV 12-17,TYC,9,250.0,GEL
1122,no,001163,81550-0R061,უკანა სტოპი (RH),Toyota_Old,Toyota_Old,TY Rav4 16-18,TYC,0,,GEL
1123,no,001164,81560-0R061,უკანა სტოპი (LH),Toyota_Old,Toyota_Old,TY Rav4 16-18,TYC,0,,GEL
1124,no,001165,84516375,უკანა სტოპი (RH),Toyota_Old,Toyota_Old,TY Malibu 16-18,TYC,0,,GEL
1125,no,001166,84516374,უკანა სტოპი (LH),Toyota_Old,Toyota_Old,TY Malibu 16-18,TYC,0,,GEL
1126,no,001167,84201XC00A,უკანა სტოპი (RH),Subaru,Ascent,Ascent 19-,TYC,17,430.0,GEL
1127,no,001168,84201XC01A,უკანა სტოპი (LH),Subaru,Ascent,Ascent 19-,TYC,19,430.0,GEL
1128,no,001169,81457-47020,უკანა ქვედა სტოპი (RH),Toyota_Old,Toyota_Old,TY Prius 19-22,TYC,0,,GEL
1129,no,001170,81456-47020,უკანა ქვედა სტოპი (LH),Toyota_Old,Toyota_Old,TY Prius 19-22,TYC,0,,GEL
1130,no,001171,42599455,უკანა სტოპი (RH),Toyota_Old,Toyota_Old,TY CV Trx 13-22,TYC,0,,GEL
1131,no,001172,42599449,უკანა სტოპი (LH),Toyota_Old,Toyota_Old,TY CV Trx 13-22,TYC,0,,GEL
1132,no,001173,17A-945-096-A,უკანა სტოპი (RH) 19-19,Volkswagen,Jetta,VW Jetta 19-,TYC,0,250.0,GEL
1133,no,001174,17A 945 096 B,უკანა სტოპი (RH) 20-20,Volkswagen,Jetta,VW Jetta 19-,TYC,0,250.0,GEL
1134,no,001175,17A-945-095-A,უკანა სტოპი (LH) 19-19,Volkswagen,Jetta,VW Jetta 19-,TYC,0,250.0,GEL
1135,no,001176,17A 945 095 B,უკანა სტოპი (LH) 20-20,Volkswagen,Jetta,VW Jetta 19-,TYC,0,250.0,GEL
1136,no,001177,5C6 945 094 D,ბაგაჟის უკანა სტოპი (RH),Volkswagen,Jetta,VW Jetta 15-18,TYC,20,130.0,GEL
1137,no,001178,5C6 945 093 D,ბაგაჟის უკანა სტოპი (LH),Volkswagen,Jetta,VW Jetta 15-18,TYC,20,130.0,GEL
1138,no,001179,81580-0R031,ბაგაჟის უკანა სტოპი (RH),Toyota_Old,Toyota_Old,TY Rav4 16-18,TYC,0,,GEL
1139,no,001180,81590-0R031,ბაგაჟის უკანა სტოპი (LH),Toyota_Old,Toyota_Old,TY Rav4 16-18,TYC,0,,GEL
1140,no,001181,84251FL10A,ბაგაჟის უკანა სტოპი (RH),Subaru,Crosstrek,Crosstrek 21-,TYC,31,170.0,GEL
1141,no,001182,84251FL11A,ბაგაჟის უკანა სტოპი (LH),Subaru,Crosstrek,Crosstrek 21-,TYC,23,170.0,GEL
1142,no,001183,17A 945 094,ბაგაჟის უკანა სტოპი (RH),Volkswagen,Jetta,VW Jetta 19-,TYC,0,210.0,GEL
1143,no,001184,17A 945 093,ბაგაჟის უკანა სტოპი (LH),Volkswagen,Jetta,VW Jetta 19-,TYC,0,210.0,GEL
1144,no,001185,5C7 941 006 J,წინა ფარი (RH),Volkswagen,Jetta,VW Jetta 15-18,TYC,0,380.0,GEL
1145,no,001186,5C7 941 005 J,წინა ფარი (LH),Volkswagen,Jetta,VW Jetta 15-18,TYC,0,380.0,GEL
1146,no,001187,5C7 941 006,წინა ფარი (RH),Volkswagen,Jetta,VW Jetta 11-16,TYC,0,210.0,GEL
1147,no,001188,5C7 941 005,წინა ფარი (LH),Volkswagen,Jetta,VW Jetta 11-16,TYC,0,210.0,GEL
1148,no,001189,42725481,წინა ფარი (RH),Toyota_Old,Toyota_Old,TY CV Trx 17-22,TYC,0,,GEL
1149,no,001190,42725480,წინა ფარი (LH),Toyota_Old,Toyota_Old,TY CV Trx 17-22,TYC,0,,GEL
1150,no,001191,561 941 006 F,წინა ფარი (RH),Volkswagen,Passat,VW Passat 16-19,TYC,0,350.0,GEL
1151,no,001192,561-941 005 F,წინა ფარი (LH),Volkswagen,Passat,VW Passat 16-19,TYC,0,350.0,GEL
1152,no,001193,17A-941-036-E,წინა ფარი (RH),Volkswagen,Jetta,VW Jetta 19-,TYC,0,800.0,GEL
1153,no,001194,17A-941-035-E,წინა ფარი (LH),Volkswagen,Jetta,VW Jetta 19-,TYC,0,800.0,GEL
1154,no,001195,81140-47A00,წინა ფარი (RH),Toyota_Old,Toyota_Old,TY Prius 19-22,TYC,0,,GEL
1155,no,001196,81070-47A00,წინა ფარი (LH),Toyota_Old,Toyota_Old,TY Prius 19-22,TYC,0,,GEL
1156,no,001197,84002AN11A,წინა ფარი (LH),Subaru,Outback,Outback 20-,TYC,3,540.0,GEL
1157,no,001198,,წინა ბამპერი,Subaru,Forester,Forester 16-18,TYC,0,270.0,GEL
1158,no,001199,,წინა ბამპერი,Subaru,Forester,Forester 19-,TYC,0,270.0,GEL
1159,no,001200,,უკანა ბამპერი,Subaru,Forester,Forester 16-18,TYC,0,240.0,GEL
1160,no,001201,,წინა ბამპერის საბუქსირე,Subaru,Outback,Outback 18-19,TYC,14,20.0,GEL
1161,no,001202,91036SJ510,სარკე (RH),Subaru,Forester,Forester 19-,TYC,4,200.0,GEL
1162,no,001203,91036SJ530,სარკე გათბობით (RH),Subaru,Forester,Forester 19-,TYC,8,250.0,GEL
1163,no,001204,91036SJ550,სარკე გათბობით და BSD სენსორით (RH),Subaru,Forester,Forester 19-,TYC,26,300.0,GEL
1164,no,001205,91036SJ590,"სარკე გათბობით, ციმციმით და BSD სენსორით (RH)",Subaru,Forester,Forester 19-,TYC,8,400.0,GEL
1165,no,001206,91036SJ570,სარკე გათბობით და ციმციმით(RH),Subaru,Forester,Forester 19-,TYC,4,320.0,GEL
1166,no,001207,91036SJ500,სარკე (LH),Subaru,Forester,Forester 19-,TYC,0,200.0,GEL
1167,no,001208,91036SJ520,სარკე გათბობით (LH),Subaru,Forester,Forester 19-,TYC,0,250.0,GEL
1168,no,001209,91036SJ540,სარკე გათბობით და BSD სენსორით (LH),Subaru,Forester,Forester 19-,TYC,19,300.0,GEL
1169,no,001210,91036SJ580,"სარკე გათბობით, ციმციმით და BSD სენსორით (LH)",Subaru,Forester,Forester 19-,TYC,0,400.0,GEL
1170,no,001211,91036SJ560,სარკე გათბობით და ციმციმით(LH),Subaru,Forester,Forester 19-,TYC,0,320.0,GEL
1171,no,001212,91036AN05B,"სარკე გათბობით, ციმციმით და BSD სენსორით(RH)",Subaru,Outback,Outback 20-,TYC,15,400.0,GEL
1172,no,001213,91036AN04B,"სარკე გათბობით, ციმციმით და BSD სენსორით(LH)",Subaru,Outback,Outback 20-,TYC,2,400.0,GEL
1173,no,001214,91036-FL713,სარკე (RH),Subaru,Crosstrek,Crosstrek 18-,TYC,0,200.0,GEL
1174,no,001215,91036-FL834,სარკე გათბობით (RH),Subaru,Crosstrek,Crosstrek 18-,TYC,4,250.0,GEL
1175,no,001216,91036-FL853,სარკე გათბობით და BSD სენსორით (RH),Subaru,Crosstrek,Crosstrek 18-,TYC,23,300.0,GEL
1176,no,001217,91036-FL893,"სარკე გათბობით, ციმციმით და BSD სესნორით (RH)",Subaru,Crosstrek,Crosstrek 18-,TYC,41,400.0,GEL
1177,no,001218,SU1320182,სარკე (LH),Subaru,Crosstrek,Crosstrek 18-,TYC,0,200.0,GEL
1178,no,001219,91036-FL824,სარკე გათბობით (LH),Subaru,Crosstrek,Crosstrek 18-,TYC,2,250.0,GEL
1179,no,001220,91036-FL844,სარკე გათბობით და BSD სენსორით (LH),Subaru,Crosstrek,Crosstrek 18-,TYC,20,300.0,GEL
1180,no,001221,SU1320185,"სარკე გათბობით, ციმციმით და BSD სესნორით (LH)",Subaru,Crosstrek,Crosstrek 18-,TYC,37,400.0,GEL
1181,no,001222,,შუშის ანტიფრიზი VAL SCREENWASHER CONC 12/1 L,ზეთები,ზეთები,,CONC,45,,GEL
1182,no,001223,,"ამორტიზატორის ""ჩაშკა""",Subaru,Forester,Forester 12-18,AJSparts,0,45.0,GEL
1183,no,001224,16546AA16A,ჰაერის ფილტრი,Subaru,Forester,Forester 12-18,AJSparts,0,20.0,GEL
1184,no,001227,,დიოდური განათების ლენტი - 220v COB 10cm cut,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1185,no,001228,,დიოდური განათების ლენტის შემაერთებელი - 220v COB,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1186,no,001229,,ლედ სანათი ამსტრონგი - 58w 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1187,no,001230,,ლედ სანათი ამსტრონგი - 58w 4000k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1188,no,001231,,დიოდური სანათი მოწყობილობა - 1.2m 50w 4500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1189,no,001232,,დიოდური სანათი მოწყობილობა - 1.2m 100w 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1190,no,001233,,დიოდური სანათი მოწყობილობა - 1.2m 80w 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1191,no,001234,,დიოდური სანათი მოწყობილობა - 1.2m 50w 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1192,no,001235,,ლედ ნათურა - 5w E27 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1193,no,001236,,ლედ ნათურა - 5w E27 3000k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1194,no,001237,,ლედ ნათურა - 9w E27 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1195,no,001238,,ლედ ნათურა - 9w E27 3000K,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1196,no,001239,,ლედ ნათურა - 9w E27 4500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1197,no,001240,,ლედ ნათურა - 12w E27 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1198,no,001241,,ლედ ნათურა - 12w E27 4500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1199,no,001242,,ლედ ნათურა - 15w E27 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1200,no,001243,,ლედ ნათურა - 15w E27 3000k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1201,no,001244,,ლედ ნათურა - 50w E27 6500k,ელექტრო საქონელი,ელექტრო საქონელი,,AKKO STAR,0,,GEL
1202,no,001245,,დიოდური სენსორული ბრა - 20w,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1203,no,001246,,დიოდური სენსორული ბრა - 12w,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1204,no,001247,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1205,no,001249,,ალუმინის პროფილი ლენტური განათების - შავი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1206,no,001251,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1207,no,001252,,ალუმინის პროფილი ლენტური განათების - შავი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1208,no,001253,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1209,no,001254,,ალუმინის პროფილი ლენტური განათების - შავი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1210,no,001255,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1211,no,001256,,ალუმინის პროფილი ლენტური განათების - შავი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1212,no,001257,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1213,no,001258,,ალუმინის პროფილი ლენტური განათების - შავი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1214,no,001259,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1215,no,001260,,ალუმინის პროფილი ლენტური განათების - შავი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1216,no,001261,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1217,no,001262,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1218,no,001263,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1219,no,001264,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1220,no,001265,,ალუმინის პროფილი ლენტური განათების გადასაბმელი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1221,no,001266,,ალუმინის პროფილი ლენტური განათების გადასაბმელი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1222,no,001267,,ალუმინის პროფილი ლენტური განათების გადასაბმელი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1223,no,001268,,ალუმინის პროფილი ლენტური განათების გადასაბმელი,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1224,no,001269,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1225,no,001270,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1226,no,001271,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1227,no,001272,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1228,no,001273,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1229,no,001274,,ალუმინის პროფილი ლენტური განათების ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1230,no,001275,,დიოდური ლენტი - თეთრი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1231,no,001276,,დიოდური ლენტი - ნეიტრალი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1232,no,001277,,დიოდური ლენტი - თბილი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1233,no,001278,,დიოდური ლენტი - მწვანე 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1234,no,001279,,დიოდური ლენტი - ცისფერი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1235,no,001280,,დიოდური ლენტი - წითელი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1236,no,001281,,დიოდური ლენტი - იასამნისფერი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1237,no,001282,,დიოდური ლენტი - ვარდისფერი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1238,no,001283,,დიოდური ლენტი - ლურჯი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1239,no,001284,,კონექტორი ლენტის - 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1240,no,001285,,დიოდური ლენტი - თეთრი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1241,no,001286,,დიოდური ლენტი - ნეიტრალი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1242,no,001287,,დიოდური ლენტი - თბილი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1243,no,001288,,დიოდური ლენტი - მწვანე 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1244,no,001289,,დიოდური ლენტი - ცისფერი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1245,no,001290,,დიოდური ლენტი - წითელი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1246,no,001291,,დიოდური ლენტი - ვარდისფერი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1247,no,001292,,დიოდური ლენტი - ლურჯი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1248,no,001293,,დიოდური ლენტი - ყვითელი 240L 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1249,no,001294,,დიოდური ლენტი სილიკონში - ნეიტრალი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1250,no,001295,,დიოდური ლენტი სილიკონში - თეთრი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1251,no,001296,,დიოდური ლენტი სილიკონში - თბილი 220v 10cm cut ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1252,no,001297,,დიოდური ლენტი ორმაგი - თეთრი 220v ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1253,no,001298,,დიოდური ლენტი ორმაგი - თბილი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1254,no,001299,,დიოდური ლენტი ორმაგი - ნეიტრალი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1255,no,001300,,დიოდური ლენტი ცალმაგი - თეთრი 220v ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1256,no,001301,,დიოდური ლენტი ცალმაგი - თბილი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1257,no,001302,,დიოდური ლენტი ცალმაგი - ნეიტრალი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1258,no,001303,,დიოდური ლენტი მოქნილი სილიკონი - თეთრი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1259,no,001304,,დიოდური ლენტი მოქნილი სილიკონი - ნეიტრალი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1260,no,001305,,დიოდური ლენტი მოქნილი სილიკონი - თბილი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1261,no,001306,,დიოდური ლენტი მოქნილი სილიკონი - ლურჯი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1262,no,001307,,დიოდური ლენტი მოქნილი სილიკონი - მწვანე 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1263,no,001308,,დიოდური ლენტი მოქნილი სილიკონი - წითელი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1264,no,001309,,დიოდური ლენტი მოქნილი სილიკონი - ვარდისფერი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1265,no,001310,,დიოდური ლენტი მოქნილი სილიკონი - ყვითელი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1266,no,001311,,დიოდური ლენტი მოქნილი სილიკონი - ცისფერი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1267,no,001312,,დიოდური ლენტი მოქნილი სილიკონი - იასამნისფერი 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1268,no,001313,,დიოდური ლენტის შტეკერი სილიკონის - 220v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1269,no,001314,,დიოდური ლენტი სილიკონით - თეთრი 24v COB ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1270,no,001315,,დიოდური ლენტი სილიკონით - თბილი 24v COB ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1271,no,001316,,დიოდური ლენტი სილიკონით - ნეიტრალი 24v COB ,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1272,no,001317,,დიოდური ლენტი RGB - 24v COB,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1273,no,001318,,დიოდური ლენტის კონტროლერი RGB - 24v COB,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1274,no,001319,,დიოდური ლენტი მორბენალი - თეთრი 24v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1275,no,001320,,დიოდური ლენტი მორბენალი - თბილი 24v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1276,no,001321,,დიოდური ლენტი მორბენალი - ნეიტრალი 24v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1277,no,001322,,დიოდური ლენტი მორბენალის კონტროლერი - 24v,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1278,no,001323,,სილიკონიანი პროფილი ლენტით - თეთრი 10x10,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1279,no,001324,,სილიკონიანი პროფილი ლენტით - თბილი 10x10,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1280,no,001325,,სილიკონიანი პროფილი ლენტით - ნეიტრალი 10x10,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1281,no,001326,,სილიკონიანი პროფილი ლენტით - თეთრი 12x12,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1282,no,001327,,სილიკონიანი პროფილი ლენტით - თბილი 12x12,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1283,no,001328,,სილიკონიანი პროფილი ლენტით - ნეიტრალი 12x12,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1284,no,001329,,სილიკონიანი პროფილი ლენტით - თეთრი 16x16,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1285,no,001330,,სილიკონიანი პროფილი ლენტით - თბილი 16x16,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1286,no,001331,,სილიკონიანი პროფილი ლენტით - ნეიტრალი 16x16,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1287,no,001332,,სილიკონიანი პროფილი ლენტით - თეთრი 20x14,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1288,no,001333,,სილიკონიანი პროფილი ლენტით - თბილი 20x14,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
1289,no,001334,,სილიკონიანი პროფილი ლენტით - ნეიტრალი 20x14,ელექტრო საქონელი,ელექტრო საქონელი,,Suo Lun,0,,GEL
