row,is_original_text_match,code,oem,name,brand,model,generation,manufacturer,qty,dealer_price,currency
693,no,001221,SU1320185,"სარკე გათბობით, ციმციმით და BSD სესნორით (LH)",Subaru,Crosstrek,Crosstrek 18-,TYC,37,400.0,GEL
694,no,001222,,შუშის ანტიფრიზი VAL SCREENWASHER CONC 12/1 L,ზეთები,ზეთები,,CONC,45,,GEL
695,no,001448,57260AJ01A9P,კაპტის პეტლი (LH),Subaru,Outback,Outback 10-14,TYG,17,30.0,GEL
696,no,001449,57260AJ00A9P,კაპტის პეტლი (RH),Subaru,Outback,Outback 10-14,TYG,18,30.0,GEL
697,no,001450,56410AJ00B,მატორის დამცავი,Subaru,Outback,Outback 10-14,TYG,4,45.0,GEL
698,no,001451,57707AJ49A,წინა ფარის სალასკა (LH),Subaru,Outback,Outback 10-14,TYG,14,65.0,GEL
699,no,001452,57707AJ48A,წინა ფარის სალასკა (RH),Subaru,Outback,Outback 10-14,TYG,11,65.0,GEL
700,no,001453,91036AJ13APFM,სარკე (LH),Subaru,Outback,Outback 10-14,TYG,1,200.0,GEL
701,no,001455,53029AJ16A9P,ეკრანი,Subaru,Outback,Outback 10-14,TYG,2,140.0,GEL
702,no,001459,91112FN22A,კარნიზის მოლდინგი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,12,200.0,GEL
703,no,001460,91112FN23A,კარნიზის მოლდინგი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,11,200.0,GEL
704,no,001461,J1010FN500,ცხაურა (სპორტი),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,8,250.0,GEL
705,no,001462,,სარკის ზედა ხუფი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,8,80.0,GEL
706,no,001463,,სარკის ზედა ხუფი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,6,80.0,GEL
707,no,001464,,სარკის ქვედა ხუფი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,7,35.0,GEL
708,no,001465,,სარკის ქვედა ხუფი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,7,35.0,GEL
709,no,001466,56410FN000,მატორის დამცავი,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,5,100.0,GEL
710,no,001468,57731AL04A,სანისლე ბუდე დახურული (RH),Subaru,Legacy,Legacy 15-19,Suo Lun,3,30.0,GEL
711,no,001469,57731AL05A,სანისლე ბუდე დახურული (LH),Subaru,Legacy,Legacy 15-19,Suo Lun,5,30.0,GEL
712,no,001472,84912SJ080,ბაგაჟის უკანა სტოპი (RH),Subaru,Forester,Forester 19-,Suo Lun,9,200.0,GEL
713,no,001473,84912SJ090,ბაგაჟის უკანა სტოპი (LH),Subaru,Forester,Forester 19-,Suo Lun,14,200.0,GEL
714,no,001474,91423FJ001,ლაბავოის სამკუთხედი (RH),Subaru,XV,XV 12-17,Suo Lun,97,25.0,GEL
715,no,001475,91423FJ000,ლაბავოის სამკუთხედი (LH),Subaru,XV,XV 12-17,Suo Lun,97,25.0,GEL
716,no,001476,45111AN000,წყლის რადიატორი,Subaru,Outback,Outback 20-,Suo Lun,291,100.0,GEL
717,no,002086,57731FJ310,სანისლე ბუდე (LH),Subaru,Impreza,Impreza 15-16,TYG,21,65.0,GEL
718,no,002087,57731FJ300,სანისლე ბუდე (RH),Subaru,Impreza,Impreza 15-16,TYG,16,65.0,GEL
719,no,002088,57707SJ130,წინა კრილოს სალასკა (LH),Subaru,Forester,Forester 22-,TYG,18,20.0,GEL
720,no,002089,57707SJ120,წინა კრილოს სალასკა (RH),Subaru,Forester,Forester 22-,TYG,16,20.0,GEL
721,no,002090,57707SJ110,წინა ფარის სალასკა (LH),Subaru,Forester,Forester 22-,TYG,18,50.0,GEL
722,no,002091,57707SJ100,წინა ფარის სალასკა (RH),Subaru,Forester,Forester 22-,TYG,18,50.0,GEL
723,no,002093,91036VA051PFM,სარკე პავაროდნიკით (LH),Subaru,XV,XV 16-17,TYG,3,250.0,GEL
724,no,002094,91036VA041PFM,სარკე პავაროდნიკით (RH),Subaru,XV,XV 16-17,TYG,4,250.0,GEL
725,no,002095,80A823029,კაპოტი (ალუმინი),Audi,Q5,Q-5 '18-'20,TYG,10,1050.0,GEL
726,no,002096,80A821105ASTL,კრილო (LH),Audi,Q5,Q-5 '18-'20,TYG,10,150.0,GEL
727,no,002101,80A823301C,კაპოტის პეტლი (LH),Audi,Q5,Q-5 '18-,TYG,10,110.0,GEL
728,no,002104,20250FL001,უკანა ნახევარმთვარე,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,93,60.0,GEL
729,no,002108,57704FJ050,წინა ბამპერი,Subaru,Impreza,Impreza 15-16,TYG,7,200.0,GEL
730,no,002109,57731FJ371,წინა ბამპერის ქვედა ბადე,Subaru,Impreza,Impreza 15-16,TYG,22,70.0,GEL
731,no,002110,57120AN06A9P,წინა კრილო Wilderness (LH),Subaru,Outback,Outback 23-,TYG,35,390.0,GEL
732,no,002111,57120AN07A9P,წინა კრილო Wilderness (RH),Subaru,Outback,Outback 23-,TYG,41,390.0,GEL
733,no,002116,59120SC010,პადკრილნიკი (LH),Subaru,Forester,Forester 08-12,TYG,15,40.0,GEL
734,no,002117,59120SC000,პადკრილნიკი (RH),Subaru,Forester,Forester 08-12,TYG,16,40.0,GEL
735,no,002118,91112AN77A,წინა კრილოს მოლდინგი (LH),Subaru,Outback,Outback 23-,TYG,38,120.0,GEL
736,no,002119,91112AN76A,წინა კრილოს მოლდინგი (RH),Subaru,Outback,Outback 23-,TYG,38,120.0,GEL
737,no,002120,57756AN07A,წინა ბამპერის მოლდინგი (LH),Subaru,Outback,Outback 23-,TYG,29,50.0,GEL
738,no,002121,57756AN06A,წინა ბამპერის მოლდინგი (RH),Subaru,Outback,Outback 23-,TYG,24,50.0,GEL
739,no,002122,57731AN63A,სანისლეს ფარის მოლდინგი (LH),Subaru,Outback,Outback 23-,TYG,35,75.0,GEL
740,no,002123,57731AN62A,სანისლეს ფარის მოლდინგი (RH),Subaru,Outback,Outback 23-,TYG,31,75.0,GEL
741,no,002124,57731AN69A,ქვედა ბამპერი,Subaru,Outback,Outback 23-,TYG,30,120.0,GEL
742,no,002125,86631AN00APFM,წყლის ავზი ( ზბორი ),Subaru,Outback,Outback 20-,TYG,18,110.0,GEL
743,no,002126,57731FN43A,წინა ბამპერის ქვედა ბადე,Subaru,Crosstrek,Crosstrek 24-,TYG,56,35.0,GEL
744,no,002127,57229FN00A9P,კაპოტი (ალუმინი),Subaru,Crosstrek,Crosstrek 24-,TYG,21,950.0,GEL
745,no,002128,57707FN23A,წინა კრილოს სალასკა (LH),Subaru,Crosstrek,Crosstrek 24-,TYG,98,20.0,GEL
746,no,002129,57707FN22A,წინა კრილოს სალასკა (RH),Subaru,Crosstrek,Crosstrek 24-,TYG,100,20.0,GEL
747,no,002130,57704XC02A,წინა ბამპერი,Subaru,Ascent,Ascent 23-,TYG,10,580.0,GEL
748,no,002131,57707XC01A,წინა ფარის სალასკა (LH),Subaru,Ascent,Ascent 19-,TYG,133,40.0,GEL
749,no,002132,57707XC00A,წინა ფარის სალასკა (RH),Subaru,Ascent,Ascent 19-,TYG,139,40.0,GEL
750,no,002133,57731XC13A,სანისლეს ფარის მოლდინგი (LH),Subaru,Ascent,Ascent 23-,TYG,60,50.0,GEL
751,no,002134,57731XC12A,სანისლეს ფარის მოლდინგი (RH),Subaru,Ascent,Ascent 23-,TYG,60,50.0,GEL
752,no,002166,91121SC040,ცხაურა,Subaru,Forester,Forester 08-12,TYG,12,110.0,GEL
753,no,002167,57120SC0319P,წინა კრილო (LH),Subaru,Forester,Forester 08-12,TYG,23,80.0,GEL
754,no,002168,57120SC0219P,წინა კრილო (RH),Subaru,Forester,Forester 08-12,TYG,18,80.0,GEL
755,no,002169,57229SC0009P,კაპოტი,Subaru,Forester,Forester 08-12,TYG,28,290.0,GEL
756,no,002170,57704AN02A,წინა ბამპერი,Subaru,Outback,Outback 23-,TYG,14,430.0,GEL
757,no,002171,51690FN0109P,კრილოს სამაგრი რკინა (LH),Subaru,Crosstrek,Crosstrek 24-,TYG,10,420.0,GEL
758,no,002172,51690FN0009P,კრილოს სამაგრი რკინა (RH),Subaru,Crosstrek,Crosstrek 24-,TYG,5,420.0,GEL
759,no,002173,57260FN0109P,კაპოტის პეტლი (LH),Subaru,Crosstrek,Crosstrek 24-,TYG,57,70.0,GEL
760,no,002174,57260FN0009P,კაპოტის პეტლი (RH),Subaru,Crosstrek,Crosstrek 24-,TYG,52,70.0,GEL
761,no,002176,53029FN04A9P,ეკრანის გვერდი (LH),Subaru,Crosstrek,Crosstrek 24-,TYG,8,160.0,GEL
762,no,002177,53029FN03A9P,ეკრანის გვერდი (RH),Subaru,Crosstrek,Crosstrek 24-,TYG,7,160.0,GEL
763,no,002215,5c7941751k,წინა ფარი ლედი(LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,116,230.0,GEL
764,no,002216,5c7941752k,წინა ფარი ლედი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,117,230.0,GEL
765,no,002217,,წინა ბამპერის ზბორი (GLI),Volkswagen,Jetta,VW Jetta 22-,Suo Lun,3,750.0,GEL
766,no,002218,17G807217G,წინა ბამპერი,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,42,90.0,GEL
767,no,002219,17G853653D,ცხაურა,Volkswagen,Jetta,VW Jetta 22-,Suo Lun,100,125.0,GEL
768,no,002220,,წინა ბამპერის ზბორი (GLI),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,13,700.0,GEL
769,no,002221,17G853653,ცხაურა (GLI),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,235,90.0,GEL
770,no,002222,17B941036B/036B,წინა ფარი Full ლედი (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,4,310.0,GEL
771,no,002223,5c7941751k,წინა ფარი (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,82,145.0,GEL
772,no,002224,,წინა ფარი Full ლედი (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,5,310.0,GEL
773,no,002225,17B941036B/036B,წინა ფარი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,83,145.0,GEL
774,no,002226,17B941036B/035B,წინა ფარი (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,11,170.0,GEL
775,no,002227,17B941036B/035B,წინა ფარი (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,146,170.0,GEL
776,no,002228,17G823301,კპოტის პეტლი (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,37,23.0,GEL
777,no,002229,17G823301,კპოტის პეტლი (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,41,23.0,GEL
778,no,002230,16D853463,უკანა ბამპერის ნიკელი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,32,20.0,GEL
779,no,002231,17G853333A,უკანა ბამპერის ნიკელი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,3,25.0,GEL
780,no,002237,5C6853665E,სანისლე ბუდე ღია (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,98,10.0,GEL
781,no,002238,5C6853666E,სანისლე ბუდე ღია (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,109,10.0,GEL
782,no,002241,5c6807421HGRU,უკანა ბამპერი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,6,90.0,GEL
783,no,002243,5QD129618,ჰაერის შემკრები გარმოშკა,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,92,15.0,GEL
784,no,002245,17A831056c,წინა კარი (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,9,300.0,GEL
785,no,002246,5c6831056k,წინა კარი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,10,300.0,GEL
786,no,002247,5c6831056k,წინა კარი (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,7,300.0,GEL
787,no,002248,5c6831057k,უკანა კარი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,7,300.0,GEL
788,no,002249,5c6831057k,უკანა კარი (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,6,300.0,GEL
789,no,002250,,საბარგული,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,3,280.0,GEL
790,no,002253,5Q0407151,გიტარა (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,2,60.0,GEL
791,no,002254,5Q0407152,გიტარა (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,10,60.0,GEL
792,no,002258,5Q0407365,შარავოი (LH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,22,15.0,GEL
793,no,002259,5Q0407366,შარავოი (RH),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,17,15.0,GEL
794,no,002260,04E103600,კარობკის კარტერი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,39,35.0,GEL
795,no,002261,,ემბლემა (დისტორნიკით),Volkswagen,Jetta,VW Jetta 19-,Suo Lun,75,60.0,GEL
796,no,002262,1K0121367,რადიატორის დამჭერი რეზინა,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,223,5.0,GEL
797,no,002263,1K0121367,რადიატორის სამაგრი,Volkswagen,Jetta,VW Jetta 19-,Suo Lun,401,5.0,GEL
798,no,002268,1K0407365,შარავოი (LH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,76,15.0,GEL
799,no,002269,1K0407366,შარავოი (RH),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,80,15.0,GEL
800,no,002270,1K0411315,სტერჟინი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,95,10.0,GEL
801,no,002273,03C145749B,ზეთის რაიდიატორი (გოჭი),Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,38,70.0,GEL
802,no,002275,1K0121407,რაშირიწელი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,68,28.0,GEL
803,no,002276,1J0919379,ტემპერატურის დაჩიკი,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,90,10.0,GEL
804,no,002278,5Q0129618,ჰაერის შემშვები,Volkswagen,Jetta,VW Jetta 15-18,Suo Lun,247,15.0,GEL
805,no,002280,84001AL11A,წინა ფარი (LH),Subaru,Outback,Outback 18-19,Suo Lun,7,360.0,GEL
806,no,002281,84001AL10A,წინა ფარი (RH),Subaru,Outback,Outback 18-19,Suo Lun,5,360.0,GEL
807,no,002282,84002AN11A,წინა ფარი (LH),Subaru,Outback,Outback 20-,Suo Lun,11,400.0,GEL
808,no,002283,84002AN10A,წინა ფარი (RH),Subaru,Outback,Outback 20-,Suo Lun,10,400.0,GEL
809,no,002284,84001XC01A,წინა ფარი (LH),Subaru,Ascent,Ascent 19-,Suo Lun,7,380.0,GEL
810,no,002285,84001XC00A,წინა ფარი (RH),Subaru,Ascent,Ascent 19-,Suo Lun,7,380.0,GEL
811,no,002286,84251FN010,საბარგულის სტოპი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,14,250.0,GEL
812,no,002287,84251FN000,საბარგულის სტოპი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,14,250.0,GEL
813,no,002288,91121XC05A,ცხაურა შავი,Subaru,Ascent,Ascent 23-,Suo Lun,20,160.0,GEL
814,no,002290,57731XC24A,წინა ბამპერის ქვედა ბადე,Subaru,Ascent,Ascent 23-,Suo Lun,53,50.0,GEL
815,no,002291,J1010FN800,კარის მოლდინგი (ზბორი),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,350.0,GEL
816,no,002292,57731XC23A,ბამპერის სამკუთხედი ბადე ნიკელიანი (LH),Subaru,Ascent,Ascent 23-,Suo Lun,46,40.0,GEL
817,no,002293,57731XC22A,ბამპერის სამკუთხედი ბადე ნიკელიანი  (RH),Subaru,Ascent,Ascent 23-,Suo Lun,45,40.0,GEL
818,no,002294,57731XC21A,ბამპერის სამკუთხედი ბადე შავი (LH),Subaru,Ascent,Ascent 23-,Suo Lun,26,40.0,GEL
819,no,002295,57731XC20A,ბამპერის სამკუთხედი ბადე შავი (RH),Subaru,Ascent,Ascent 23-,Suo Lun,27,40.0,GEL
820,no,002296,57731AL69A,სანისლე ბუდე ნიკელიანი (LH),Subaru,Legacy,Legacy 18-19,Suo Lun,10,50.0,GEL
821,no,002297,57731AL68A,სანისლე ბუდე ნიკელიანი (RH),Subaru,Legacy,Legacy 18-19,Suo Lun,16,50.0,GEL
822,no,002298,57707XC10A,წინა ფარის სალასკა (LH),Subaru,Ascent,Ascent 23-,Suo Lun,35,35.0,GEL
823,no,002299,57707XC09A,წინა ფარის სალასკა (RH),Subaru,Ascent,Ascent 23-,Suo Lun,36,35.0,GEL
824,no,002300,57707FN240,წინა ბამპერის ქვედა ბრეკეტი (Wild),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,3,80.0,GEL
825,no,002301,57707FL060,წინა ბამპერის ქვედა ბრეკეტი,Subaru,Crosstrek,Crosstrek 18-,Suo Lun,72,50.0,GEL
826,no,002302,57705FN250,წინა ბამპერის შიდა პლასმასი,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,5,100.0,GEL
827,no,002303,46012FN000,ჰაერის მიმმართელი,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,92,50.0,GEL
828,no,002306,91121AN06A,ცხაურა,Subaru,Outback,Outback 20-,Suo Lun,55,105.0,GEL
829,no,002307,91121XC03A,ცხაურა ნიკელით,Subaru,Ascent,Ascent 23-,Suo Lun,38,160.0,GEL
830,no,002308,57711AN04A9P,წინა ბალკა,Subaru,Outback,Outback 20-,Suo Lun,28,230.0,GEL
831,no,002309,57711FN05A9P,წინა ბალკა,Subaru,Crosstrek,Crosstrek 24-,Suo Lun,2,250.0,GEL
832,no,002313,57792SG000,უკანა ბამპერი (პარკინგ სენსორით),Subaru,Forester,Forester 16-18,TYGP,5,300.0,GEL
833,no,002314,57704SG030,წინა ბამპერი,Subaru,Forester,Forester 16-18,TYGP,117,310.0,GEL
834,no,002315,57704SJ010,წინა ბამპერი - Limited / Sport,Subaru,Forester,Forester 19-,TYGP,190,280.0,GEL
835,no,002316,57704SJ301,უკანა ბამპერი,Subaru,Forester,Forester 19-,TYGP,24,350.0,GEL
836,no,002317,57702SJ301,უკანა ბამპერი ( პარკინგიანი ),Subaru,Forester,Forester 19-,TYGP,2,340.0,GEL
837,no,002318,57704SJ310,უკანა ბამპერი (სპორტი),Subaru,Forester,Forester 19-,TYGP,29,400.0,GEL
838,no,002320,57704SJ021,წინა ბამპერი,Subaru,Forester,Forester 22-,TYGP,48,420.0,GEL
839,no,002321,57734AN04A,წინა ბამპერის ქვედა ტუჩი - Silver,Subaru,Outback,Outback 23-,TYG,20,105.0,GEL
840,no,002322,91112VC110,წინა კრილოს მოლდინგი (LH),Subaru,WRX,WRX 2022-,TYG,4,210.0,GEL
841,no,002323,91112VC100,წინა კრილოს მოლდინგი (RH),Subaru,WRX,WRX 2022-,TYG,4,210.0,GEL
842,no,002324,91121VC200,ცხაურა,Subaru,WRX,WRX 2022-,TYG,4,350.0,GEL
843,no,002325,59110VC030,პადკრილნიკი (LH),Subaru,WRX,WRX 2022-,TYG,2,150.0,GEL
844,no,002326,59110VC020,პადკრილნიკი (RH),Subaru,WRX,WRX 2022-,TYG,4,150.0,GEL
845,no,002328,57704SC000,წინა ბამპერი,Subaru,Forester,Forester 08-12,TYG,17,120.0,GEL
846,no,002329,,უკანა ბამპერი,Subaru,Crosstrek,Crosstrek 24-,TYG,7,420.0,GEL
847,no,002331,57704VC200,წინა ბამპერი,Subaru,WRX,WRX 2022-,TYG,17,350.0,GEL
848,no,002332,57704FN100,წინა ბამპერი,Subaru,Impreza,Impreza 24-,TYG,2,600.0,GEL
849,no,002336,57120VC0309P,წინა კრილო ალუმინი(LH),Subaru,WRX,WRX 2022-,TYG,3,530.0,GEL
850,no,002340,57731AN61B,საბუქსირე ხუფი წინა,Subaru,Outback,Outback 23-,Suo Lun,110,10.0,GEL
851,no,002341,51231AN00A9P,ეკრანი,Subaru,Outback,Outback 23-,Suo Lun,10,250.0,GEL
852,no,002343,57731FN29A,სანისლე ბუდე სპორტი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,11,100.0,GEL
853,no,002344,57731FN28A,სანისლე ბუდე სპორტი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,10,100.0,GEL
854,no,002345,57731AN69A,ქვედა ბამპერი,Subaru,Outback,Outback 23-,Suo Lun,3,110.0,GEL
855,no,002346,91112FN29A,უკანა კარის პატარა მოლდინგი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,25,50.0,GEL
856,no,002347,91112FN28A,უკანა კარის პატარა მოლდინგი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,25,50.0,GEL
857,no,002348,91112FN31A,უკანა კრილოს მოლდინგი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,31,80.0,GEL
858,no,002349,91112FN30A,უკანა კრილოს მოლდინგი (RH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,27,80.0,GEL
859,no,002350,91112FN21A,წინა კრილოს მოლდინგი (LH),Subaru,Crosstrek,Crosstrek 24-,Suo Lun,6,90.0,GEL
860,no,002352,57731AN63A,სანისლე ფარის მოლდინგი (LH),Subaru,Outback,Outback 23-,Suo Lun,18,70.0,GEL
861,no,002353,57731AN62A,სანისლე ფარის მოლდინგი (RH),Subaru,Outback,Outback 23-,Suo Lun,14,70.0,GEL
862,no,002354,46012AN00A,ჰაერის მიმმართელი,Subaru,Outback,Outback 23-,Suo Lun,88,60.0,GEL
863,no,002379,73210AN00A,კონდინციონერის რადიატორი,Subaru,Outback,Outback 20-,Suo Lun,145,100.0,GEL
864,no,002380,57707AN01A,წინა ფარის სალასკა (LH),Subaru,Outback,Outback 20-,TYG,24,35.0,GEL
865,no,002381,57707AN00A,წინა ფარის სალასკა (RH),Subaru,Outback,Outback 20-,TYG,27,35.0,GEL
866,no,002383,53029FN02A9P,ეკრანის ყური (LH),Subaru,Crosstrek,Crosstrek 24-,TYG,14,65.0,GEL
867,no,002384,53029FN01A9P,ეკრანის ყური (RH),Subaru,Crosstrek,Crosstrek 24-,TYG,11,65.0,GEL
868,no,002385,57704AN36B,უკანა ბამპერი,Subaru,Outback,Outback 23-,TYG,29,400.0,GEL
869,no,002389,91112AN09A,უკანა კრილოს მოლდინგი (LH),Subaru,Outback,Outback 20-,TYG,10,70.0,GEL
870,no,002390,91112AN08A,უკანა კრილოს მოლდინგი (RH),Subaru,Outback,Outback 20-,TYG,9,70.0,GEL
871,no,002393,,ზეთის ფილტრი /OIL FILETR - HYN 2020- წ  2.5,ზეთები,ზეთები,,UFI,19,,GEL
872,no,002394,,ზეთის ფილტრი /OIL FILETR - HYN 2020- წ  1.6,ზეთები,ზეთები,,UFI,18,,GEL
873,no,002413,16546AA12A,ჰაერის ფილტრი,Subaru,Forester,Forester 12-18,JPN Parts,532,10.0,GEL
874,no,002414,16546AA16A,ჰაერის ფილტრი,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,532,10.0,GEL
875,no,002415,72880FG000,სალონის ფილტრი,Subaru,Forester,Forester 12-18,JPN Parts,537,10.0,GEL
876,no,002416,72880FL00A,სალონის ფილტრი,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,562,10.0,GEL
877,no,002418,20310SJ012,წინა ამორტიზატორი (LH),Subaru,Forester,Forester 19-,JPN Parts,18,85.0,GEL
878,no,002419,20310SJ002,წინა ამორტიზატორი (RH),Subaru,Forester,Forester 19-,JPN Parts,5,85.0,GEL
879,no,002420,20310SG011,წინა ამორტიზატორი (LH),Subaru,Forester,Forester 12-18,JPN Parts,27,75.0,GEL
880,no,002421,20310SG001,წინა ამორტიზატორი (RH),Subaru,Forester,Forester 12-18,JPN Parts,33,75.0,GEL
881,no,002422,20320FG013,ამორტიზატორის ჩაშკა,Subaru,Forester,Forester 12-18,JPN Parts,11,35.0,GEL
882,no,002423,20320FL000,ამორტიზატორის ჩაშკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,38,35.0,GEL
883,no,002424,20202FL051,წინა გიტარა (LH),Subaru,Forester,Forester 19-,JPN Parts,70,95.0,GEL
884,no,002425,20202FL041,წინა გიტარა (RH),Subaru,Forester,Forester 19-,JPN Parts,58,95.0,GEL
885,no,002426,20202SG012,წინა გიტარა (LH),Subaru,Forester,Forester 12-18,JPN Parts,37,100.0,GEL
886,no,002427,20202SG000,წინა გიტარა (RH),Subaru,Forester,Forester 12-18,JPN Parts,35,100.0,GEL
887,no,002428,20257XA000,უკანა ჭრიჭნა ტულკა,Subaru,Forester,Forester 12-18,JPN Parts,21,15.0,GEL
888,no,002429,20202AL01A,წინა გიტარა (LH),Subaru,Outback,Outback 15-17,JPN Parts,26,120.0,GEL
889,no,002430,20202AL00A,წინა გიტარა (RH),Subaru,Outback,Outback 15-17,JPN Parts,20,120.0,GEL
890,no,002431,20204AG030,წინა რაზვალნი ტულკა,Subaru,Forester,Forester 12-18,JPN Parts,929,10.0,GEL
891,no,002432,20202FJ051,წინა გიტარა (LH),Subaru,XV,XV 16-17,JPN Parts,27,90.0,GEL
892,no,002433,20202FL031,წინა გიტარა (LH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,26,90.0,GEL
893,no,002434,20204AG011,უკანა რაზვალნი ტულკა,Subaru,Forester,Forester 12-18,JPN Parts,1155,15.0,GEL
894,no,002435,20204FL020,უკანა რაზვალნი ტულკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,878,15.0,GEL
895,no,002436,20202FJ041,წინა გიტარა (RH),Subaru,XV,XV 16-17,JPN Parts,23,90.0,GEL
896,no,002437,20202FL021,წინა გიტარა (RH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,1,90.0,GEL
897,no,002438,20250FJ001,მთვარა,Subaru,Forester,Forester 12-18,JPN Parts,94,45.0,GEL
898,no,002439,20250FL001,მთვარა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,830,45.0,GEL
899,no,002440,20250AL03A,მთვარა (LH),Subaru,Outback,Outback 15-17,JPN Parts,57,40.0,GEL
900,no,002441,20250AL02A,მთვარა (RH),Subaru,Outback,Outback 15-17,JPN Parts,78,40.0,GEL
901,no,002442,20206AJ000,შარავოი,Subaru,Forester,Forester 12-18,JPN Parts,168,15.0,GEL
902,no,002443,20206XA002,შარავოი,Subaru,Ascent,Ascent 19-,JPN Parts,91,18.0,GEL
903,no,002444,20250FG021,უკანა უდარნი ნაკანეჩნიკი,Subaru,Forester,Forester 12-18,JPN Parts,22,35.0,GEL
904,no,002445,20206SJ000,შარავოი,Subaru,Forester,Forester 19-,JPN Parts,104,15.0,GEL
905,no,002446,34161SA001,წინა ნაკანეჩნიკი,Subaru,Forester,Forester 12-18,JPN Parts,52,20.0,GEL
906,no,002447,20420XA000,წინა სტერჟინი,Subaru,Forester,Forester 12-18,JPN Parts,28,20.0,GEL
907,no,002448,20420FL030,წინა სტერჟინი (LH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,63,30.0,GEL
908,no,002449,20420AL011,წინა სტერჟინი (LH),Subaru,Outback,Outback 15-17,JPN Parts,84,35.0,GEL
909,no,002450,20420FL020,წინა სტერჟინი (RH),Subaru,Crosstrek,Crosstrek 18-,JPN Parts,57,30.0,GEL
910,no,002451,20420AL001,წინა სტერჟინი (RH),Subaru,Outback,Outback 15-17,JPN Parts,90,35.0,GEL
911,no,002452,28473FL040,უკანა ცაბკა,Subaru,Crosstrek,Crosstrek 18-,JPN Parts,221,100.0,GEL
